start_hour,off_hours,session_duration,mean_dwell,dwell_var,interevent_entropy,burstiness,n_files,nav_speed,backtrack_rate,dir_entropy,search_to_open,cred_searches,fin_searches,infra_searches,honey_touches,honey_frac,failed_logins,hesitation,label,profile
12,0,557.6866068302304,98.636209332393,4370.701127275851,1.4941751382893085,-0.03378402460476151,5,0.5379365333966596,0.0,0.9002560512685369,0.0,0,0,0,0,0.0,2,0.0,0,easy_normal
0,1,572.3023757350722,17.18508418493858,127.0702343466691,1.3512353542506603,0.05425398802088655,13,1.3629158869000995,0.019230769230769232,1.8195731147200587,1.7692307692307692,15,7,1,5,0.38461538461538464,11,22.479862712593576,1,A0
2,1,1548.7791435959073,28.81769974044502,302.90765099387613,1.6054309756522784,-0.0966855142691237,41,1.5883478352429568,0.0,1.5765079558294883,0.17073170731707318,4,2,1,25,0.6097560975609756,7,25.245708176648023,1,A0
15,0,1205.3859477526773,150.72236380276698,5956.8329545032475,1.6094379124341005,-0.17715368010372218,7,0.3484361177289717,0.0,0.6108643020548935,0.0,0,0,0,0,0.0,0,0.0,0,easy_normal
15,0,594.5738255942111,134.5034167248671,6175.131736118002,1.3296613488547582,-0.09682560733409754,4,0.403650463018863,0.0,0.8675632284814612,0.25,0,0,1,0,0.0,0,0.0,0,easy_normal
12,0,427.9008749713597,62.05460875354944,2235.185550720642,1.2730283365896256,-0.0018053035007412075,3,0.4206581723209792,0.3333333333333333,1.464816384890813,0.3333333333333333,0,0,1,0,0.0,1,0.0,0,easy_normal
12,0,1080.5960271813808,154.28112201978814,13302.774239728009,1.277034259466139,-0.12718956915743865,2,0.11104982526449517,0.14285714285714285,1.5498260458782016,1.0,0,0,2,0,0.0,1,0.0,0,easy_normal
14,0,265.7871409190126,125.93967515898731,11413.067816387684,0.5004024235381879,0.2577005803121418,2,0.45148911111755,0.2,1.3321790402101223,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
12,0,1669.2420016012613,160.52828465602647,9640.088035205932,1.4614721293040243,-0.010182987681284188,8,0.2875556687044468,0.1875,1.3535913521346064,0.25,0,0,2,0,0.0,1,0.0,0,easy_normal
12,0,2816.384211662726,369.68529574715427,44446.50364740233,1.5247073930301438,0.02792238962642837,7,0.14912738051178112,0.15384615384615385,1.3038755293363848,0.14285714285714285,0,0,1,0,0.0,2,0.0,0,easy_normal
8,0,211.84180857136826,42.26728632617968,304.1040317545516,1.242453324894,0.015256556281260493,2,0.5664604206755188,0.0,1.3296613488547582,0.5,0,0,1,0,0.0,2,0.0,0,easy_normal
14,0,233.528768481136,66.07039619307574,6.544253012016832,0.9502705392332347,-0.3064851042999989,3,0.7707829796333638,0.0,0.9502705392332347,0.3333333333333333,0,0,1,0,0.0,0,0.0,0,easy_normal
10,0,153.05891205330875,62.73005915507132,49.19257371874919,1.0735428464085233,0.1494297302535347,2,0.7840118447869623,0.375,1.3208883431493221,0.0,0,0,0,0,0.0,2,0.0,0,easy_normal
22,1,878.7209752711334,19.269714833959124,236.08907929398833,1.213754685039289,0.041291250423378466,34,2.3215560540939046,0.0,1.7854900541267629,0.4411764705882353,4,9,2,17,0.5,10,15.65819516303571,1,A0
13,0,1928.221615390302,224.82008642384372,16531.116914473077,1.475076311054695,0.010208711460926003,8,0.2489340416935636,0.07142857142857142,1.1163670752893369,0.25,0,0,2,0,0.0,0,0.0,0,easy_normal
13,0,269.6866983498576,97.49872056016332,261.7612765216372,1.329661348854758,-0.06874329693187707,2,0.44496076645325344,0.16666666666666666,1.329661348854758,0.0,0,0,0,0,0.0,2,0.0,0,easy_normal
14,0,1260.955246043985,275.447562403797,22584.109021156335,1.4941751382893085,0.011156575477495979,4,0.19033189381856006,0.125,1.3862943611198906,0.25,0,0,1,0,0.0,1,0.0,0,easy_normal
12,0,1112.8631106397281,20.618002155243104,202.78089187171307,1.4021973497379157,-0.04953569748767728,36,1.9409395273766656,0.012658227848101266,1.7920383492452971,0.5833333333333334,11,9,1,12,0.3333333333333333,6,19.58657670208206,1,A0
0,1,750.340583399867,12.190917343106895,78.3481366084254,1.5834495135633353,0.014046493632975705,41,3.2785111913492644,0.0,1.7284820042927713,0.43902439024390244,11,6,1,26,0.6341463414634146,10,11.427601837748954,1,A0
11,0,331.31936567175603,58.32535078875998,1055.0170656283456,1.559581156259877,-0.08275692147219713,3,0.5432824599161197,0.25,1.4941751382893083,0.3333333333333333,0,0,1,0,0.0,1,0.0,0,easy_normal
14,0,1557.962019700742,171.63774034404767,32830.40890522946,1.0913030006468518,0.14530665811065166,7,0.26958295175942404,0.14285714285714285,1.3316643102930148,0.14285714285714285,0,0,1,0,0.0,1,0.0,0,easy_normal
13,0,520.2064928215302,223.52320773606192,16445.085352466573,1.3321790402101223,0.1056508172725824,2,0.23067762831858576,0.2,1.3321790402101223,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
15,0,364.7994073191974,157.5808154453407,4345.121318744548,1.3862943611198906,-0.05173482580646737,2,0.3289479028539119,0.0,1.0397207708399179,0.5,0,0,1,0,0.0,0,0.0,0,easy_normal
11,0,926.9674716360255,252.23137412801057,34699.836786310894,1.2130075659799042,0.16212234044343943,3,0.19418157109905268,0.125,1.4941751382893083,0.3333333333333333,0,0,1,0,0.0,2,0.0,0,easy_normal
3,1,736.166444592823,11.446180939200826,85.86692150754332,1.2325726153711434,-0.025506982716928802,49,3.993662060522369,0.012345679012345678,1.648156626455758,0.24489795918367346,5,7,0,30,0.6122448979591837,9,10.317803466040845,1,A0
23,1,331.86844480785055,8.014111183841223,34.552797090255496,1.5149446267727082,0.0005200820787875578,23,4.158274224592248,0.0,1.7248328252852143,0.6086956521739131,10,4,0,15,0.6521739130434783,11,7.781148436448816,1,A0
10,0,1384.8357142127904,192.7383748257488,47947.8925251507,0.8587409130062867,0.23603166353028393,6,0.2599586335803319,0.07692307692307693,1.4180693652516903,0.3333333333333333,0,0,2,0,0.0,2,0.0,0,easy_normal
5,1,660.6994272757435,13.380564670383256,61.81783626668024,1.650025725061304,-0.07568811678680124,34,3.087637003730297,0.0,1.7398554448751122,0.38235294117647056,9,2,2,20,0.5882352941176471,11,12.987810776759654,1,A0
12,0,2366.9964666557266,287.4022966386406,25048.41290611497,1.5367224694372195,-0.030578763047556433,6,0.15209148178773393,0.14285714285714285,1.4377014436429412,0.16666666666666666,0,0,1,0,0.0,2,0.0,0,easy_normal
14,0,317.0063011690987,97.51938808456377,388.48771365249,1.4270610433807247,0.008312311141961234,2,0.3785413714410337,0.4444444444444444,1.2730283365896256,0.0,0,0,0,0,0.0,2,0.0,0,easy_normal
9,0,1998.8805426656118,214.8672979053765,31848.76506328575,1.5193826646423012,0.022313141466938365,7,0.21011760884915515,0.0,1.0905994737794789,0.14285714285714285,0,0,1,0,0.0,1,0.0,0,easy_normal
10,0,226.74836963141624,93.81439677148471,1506.7687092659455,1.242453324894,0.09926930322731574,2,0.5292210047422271,0.16666666666666666,1.5607104090414063,0.5,0,0,1,0,0.0,1,0.0,0,easy_normal
9,0,1901.9247358006057,168.90083980821709,8946.965497598276,1.6715308017791348,-0.022350305158956554,8,0.2523759173876806,0.16666666666666666,1.3979917020604717,0.125,0,0,1,0,0.0,2,0.0,0,easy_normal
5,1,595.1926913949746,14.485013491792673,113.63952379701222,1.330903037731347,-0.06858174386335242,22,2.217769168008882,0.0,1.811889898885361,0.9545454545454546,14,6,1,13,0.5909090909090909,10,17.02538576945866,1,A0
12,0,759.6837274048455,111.4457680882548,7254.797128148653,1.0437938808441543,0.1307995730072703,6,0.47388141540137435,0.07692307692307693,1.3778195080390327,0.16666666666666666,0,0,1,0,0.0,2,0.0,0,easy_normal
15,0,494.61404569542196,101.12533326348462,3043.064219029202,1.4941751382893085,-0.044240516722200265,3,0.363920114211318,0.375,1.2554823251787535,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
15,0,721.358747034096,206.5997278405367,7883.567832885194,0.9404479886553263,0.16644797101238049,3,0.2495291014908731,0.4,1.2798542258336676,0.6666666666666666,0,0,2,0,0.0,0,0.0,0,easy_normal
5,1,379.4360443149303,12.662002795625304,115.86429287284763,1.3820054770922576,-0.008872545404283514,15,2.371941236170499,0.0,1.7684629139430386,0.7333333333333333,8,2,1,8,0.5333333333333333,12,9.548537985498854,1,A0
5,1,577.1010267581183,9.379122945173947,39.51703725199941,1.6238263858303048,-0.07937191797455811,41,4.262685190180862,0.011627906976744186,1.7312023779923185,0.2926829268292683,3,8,1,19,0.4634146341463415,11,8.839680286477954,1,A0
14,0,751.0980755042829,258.4573241044612,12938.085020424704,0.9002560512685369,0.12265235827929931,2,0.15976608636552916,0.5,1.2130075659799042,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
12,0,614.1720176183599,184.7335289821599,33455.87088331114,0.8675632284814612,0.20206166018063082,3,0.2930775008246145,0.0,1.0114042647073518,0.6666666666666666,0,0,2,0,0.0,0,0.0,0,easy_normal
3,1,284.87122916606023,17.56704953945353,137.13586624546005,1.410629493012687,0.004784296600929758,11,2.316836284001378,0.0,1.7793306432770601,0.7272727272727273,4,4,0,6,0.5454545454545454,5,20.090568171014976,1,A0
13,0,395.7156756871185,7.891966901742779,28.160298276018214,1.7416542892719744,-0.05672975211201551,31,4.700344500556634,0.0,1.7609895921730305,0.41935483870967744,7,5,1,18,0.5806451612903226,8,8.610184699424956,1,A0
9,0,671.3762375037217,79.34905021939547,2019.570413668874,1.4976864074866398,0.05703128045750824,6,0.5362120073515476,0.4117647058823529,1.3180238017106034,0.16666666666666666,0,0,1,0,0.0,2,0.0,0,easy_normal
15,0,310.7035188642856,45.224534409892996,411.90648912552825,1.2206072645530173,-0.20901638123910685,5,0.9655506995755626,0.1,1.3592367006650066,0.2,0,0,1,0,0.0,1,0.0,0,easy_normal
15,0,1580.5893480277773,252.76800036575833,12519.92777139467,1.1685184057430877,0.006083408697776604,6,0.22776314445570547,0.0,1.1685184057430877,0.16666666666666666,0,0,1,0,0.0,2,0.0,0,easy_normal
14,0,736.6781722275465,136.84588297594254,10462.854634125006,1.3030924037617193,0.09013635736803458,5,0.4072334586660394,0.2222222222222222,1.1490596969706202,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
13,0,258.0091316859957,52.516226109998684,319.512950727042,1.4941751382893085,-0.17415098057669676,3,0.697649725898326,0.25,1.4941751382893083,0.3333333333333333,0,0,1,0,0.0,1,0.0,0,easy_normal
12,0,2437.946102336336,288.51814227061413,14433.178488024227,1.7721393884375285,-0.04012203506346321,8,0.19688704337639198,0.21428571428571427,1.1163670752893367,0.25,0,0,2,0,0.0,0,0.0,0,easy_normal
12,0,631.8552839115399,365.64971009676606,0.0,1.0397207708399179,-0.12859185667773432,1,0.09495845255667758,0.0,1.0397207708399179,2.0,0,0,2,0,0.0,0,0.0,0,easy_normal
11,0,532.2932807419846,111.99845889359177,3489.6271039685776,1.0888999753452235,0.07093160499175317,4,0.45087925901573384,0.4,1.1935496040981333,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
22,1,498.30744264167873,18.998953856428933,232.29604917648678,1.1049636682159742,0.13893887643600766,17,2.0469290897857575,0.0196078431372549,1.9397964058840076,1.1176470588235294,9,8,2,9,0.5294117647058824,8,18.34184965775988,1,A0
13,0,431.9458042317894,175.31957712598492,2939.790827080788,1.0397207708399179,-0.1638195492498964,2,0.27781263025211833,0.0,1.0397207708399179,0.5,0,0,1,0,0.0,0,0.0,0,easy_normal
17,0,685.1296120618958,120.77989177134768,3322.1525154394667,1.4184836619456564,-0.012682981761463213,5,0.43787335230942764,0.1,1.3592367006650063,0.4,0,0,2,0,0.0,1,0.0,0,easy_normal
14,0,1040.3697572705628,138.45471604320142,8570.400380153036,1.5247073930301438,0.074614136392074,7,0.4037026230961201,0.07692307692307693,1.2636256721237273,0.14285714285714285,0,0,1,0,0.0,1,0.0,0,easy_normal
13,0,579.8056004992281,183.42029901600753,5270.37936869915,1.4270610433807247,0.08970114241944106,2,0.20696592081324636,0.3333333333333333,1.5229550675313182,1.0,0,0,2,0,0.0,1,0.0,0,easy_normal
20,1,320.5827532397309,6.292136431554751,16.33430270253386,1.2900183824851112,0.015206612064439032,25,4.678979093046544,0.0,1.7968879384617924,0.56,8,5,1,12,0.48,7,6.260465380134893,1,A0
17,0,280.7160016260683,100.63085352600359,163.1299205362413,1.329661348854758,-0.08555703488517437,2,0.4274783029997972,0.3333333333333333,1.3296613488547582,0.5,0,0,1,0,0.0,0,0.0,0,easy_normal
2,1,409.7043221705711,13.52246396634158,154.15070938267945,1.2010199925443594,0.08911619232952532,17,2.489600291732695,0.017857142857142856,1.7990580220151096,1.1176470588235294,14,3,2,14,0.8235294117647058,10,12.622792095480495,1,A0
5,1,1586.6384568140613,29.582791064585955,387.51377709883417,1.6063130793623386,-0.03619122301194932,46,1.739526725919669,0.0,1.615374867030979,0.30434782608695654,4,9,1,21,0.45652173913043476,3,32.13854164897779,1,A0
14,0,1252.3885056023323,176.7047369763105,26157.116257128717,1.0986122886681098,0.13668401011540587,6,0.2874507378418162,0.16666666666666666,1.3579778549873243,0.16666666666666666,0,0,1,0,0.0,1,0.0,0,easy_normal
13,0,947.4504225310376,295.41410977829577,12842.845206035601,1.0027182645175161,0.17500686536649587,3,0.18998355557132424,0.2222222222222222,1.5229550675313184,0.3333333333333333,0,0,1,0,0.0,2,0.0,0,easy_normal
11,0,845.5457661305068,350.8011836727534,32628.391587489554,1.0027182645175161,0.26854346296021325,2,0.14192017133402388,0.2222222222222222,1.5810937501718236,1.0,0,0,2,0,0.0,2,0.0,0,easy_normal
15,0,773.8740051257868,143.4710175303828,4052.192406534359,1.4270610433807247,-0.03371098117334361,4,0.3101280032800559,0.2222222222222222,1.2730283365896256,0.0,0,0,0,0,0.0,2,0.0,0,easy_normal
14,0,2680.881239353718,368.79725419933766,61725.7102670192,1.193549604098133,-0.017290318939044876,7,0.15666490325444246,0.0,0.9404479886553264,0.14285714285714285,0,0,1,0,0.0,1,0.0,0,easy_normal
11,0,184.50031667723587,83.67082628724857,644.7017727446669,1.0397207708399179,-0.05065269696557151,2,0.6504053877041713,0.0,1.0397207708399179,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
12,0,409.5503241728899,116.25662834309269,210.89893859784092,1.3321790402101223,-0.293237030617202,3,0.43950642784502786,0.0,0.9502705392332347,0.3333333333333333,0,0,1,0,0.0,0,0.0,0,easy_normal
0,1,358.3416076472509,14.588526848372931,43.16718695891135,1.6544989083248363,-0.07395563798548042,12,2.0092559296345045,0.0,1.6626306546637015,1.75,14,7,0,6,0.5,10,16.07281493942123,1,A0
14,0,469.4687173229484,55.433372447143036,3905.566859941817,1.2636544318820966,0.05464192982599892,4,0.5112161708421215,0.18181818181818182,1.5157079520857129,0.5,0,0,2,0,0.0,1,0.0,0,easy_normal
12,0,861.431905980553,159.16380298148525,1162.8807305969017,1.4941751382893085,-0.12527075606720647,4,0.278605886703038,0.125,1.3862943611198906,0.25,0,0,1,0,0.0,1,0.0,0,easy_normal
0,1,478.3474583985302,11.227165685525833,43.40321182414334,1.680298194967012,-0.08105995001583818,34,4.264682427350529,0.0,1.6929615313713853,0.2647058823529412,4,4,1,18,0.5294117647058824,7,12.311157010490042,1,A0
10,0,972.2814167767233,180.372490950884,9918.169137574303,1.3592367006650063,0.05969881885142194,5,0.30855264208849176,0.1,1.3592367006650063,0.2,0,0,1,0,0.0,2,0.0,0,easy_normal
14,0,198.4227793002656,45.83582401510834,412.26518880861596,1.7478680974667573,-0.09309623903795129,3,0.9071539096204921,0.14285714285714285,1.4750763110546947,0.3333333333333333,0,0,1,0,0.0,1,0.0,0,easy_normal
17,0,577.5959922015019,102.97519476101861,331.43861940706296,1.7478680974667573,-0.422761189084328,3,0.3116365113856342,0.14285714285714285,1.277034259466139,0.6666666666666666,0,0,2,0,0.0,0,0.0,0,easy_normal
2,1,779.8498548009752,17.964280537453547,130.83945669465896,1.4264323274914303,-0.023665277624148252,34,2.6158881577539392,0.0,1.7903330877103376,0.5,9,6,2,14,0.4117647058823529,9,18.20439190908999,1,A0
23,1,285.08237342955425,14.140994593344997,59.685651554674834,1.7219618553056641,-0.09318257078472932,14,2.946516790549906,0.0,1.7728326968347767,0.7142857142857143,7,2,1,9,0.6428571428571429,5,12.423766977553722,1,A0
9,0,714.3278547319751,131.77597482466592,8857.551636532891,1.2554823251787537,-0.030463413359782872,4,0.3359801783034921,0.125,1.2130075659799042,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
14,0,479.68198570947897,91.95463214388941,1977.2438940798188,1.2206072645530173,0.01617011287867819,4,0.5003314845043124,0.1,1.4708084763221114,0.5,0,0,2,0,0.0,2,0.0,0,easy_normal
10,0,584.279843161827,276.0729872268637,44357.7306387417,0.7356219397587946,0.3666844460430969,2,0.2053810368514866,0.25,1.559581156259877,0.5,0,0,1,0,0.0,2,0.0,0,easy_normal
12,0,1629.036372313697,357.5442075678904,90625.72974776395,0.7595473914748635,0.24024668211954697,4,0.14732636058894832,0.2727272727272727,1.4681399390162084,0.5,0,0,2,0,0.0,1,0.0,0,easy_normal
15,0,1142.3188881280585,114.91241009553418,4738.1802541169245,1.7782333057997077,-0.07309584893048895,8,0.42019790181932987,0.07692307692307693,1.1786549963416462,0.125,0,0,1,0,0.0,1,0.0,0,easy_normal
12,0,1344.2997818142546,149.6618561757772,6372.890097301691,1.5808185358593017,0.02077784134342086,8,0.35706321349855197,0.1875,1.3535913521346064,0.25,0,0,2,0,0.0,1,0.0,0,easy_normal
14,0,937.5967476694775,151.73609971078986,4264.7390107811825,1.6957425341696346,-0.08116989334785048,4,0.25597358416243676,0.3,1.2798542258336676,0.25,0,0,1,0,0.0,0,0.0,0,easy_normal
15,0,272.0197616689083,55.02286137308963,1593.8429720837983,1.277034259466139,-0.04208838536245072,4,0.8822888400737535,0.0,0.9556998911125343,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
16,0,537.6329019003367,110.35165374184078,3655.792975681588,0.9502705392332347,-0.3283018169950288,4,0.44640125102404876,0.0,0.5004024235381879,0.0,0,0,0,0,0.0,0,0.0,0,easy_normal
13,0,781.2311288710316,13.167717497135449,91.56597115498299,1.4086763456268165,0.0016966068804354878,42,3.2256779163954823,0.012195121951219513,1.73999991087506,0.2857142857142857,3,8,1,24,0.5714285714285714,12,12.799678810804336,1,A0
13,0,1021.6751740890288,304.4057115174177,33233.14523130679,0.7356219397587946,0.16216037748542422,3,0.17618124093158674,0.25,1.4941751382893083,0.3333333333333333,0,0,1,0,0.0,1,0.0,0,easy_normal
9,0,1306.1057498608764,163.5348422825561,14012.357218505582,1.2822312894659438,0.16231270556868682,7,0.3215666113136226,0.23529411764705882,1.4611291339840733,0.2857142857142857,0,0,2,0,0.0,2,0.0,0,easy_normal
10,0,263.05413511166137,47.47768170590084,301.4543563574376,1.3862943611198906,0.005067746389520297,3,0.6842697983956553,0.125,1.4941751382893083,0.3333333333333333,0,0,1,0,0.0,2,0.0,0,easy_normal
11,0,352.16267382303255,13.550897875563804,101.3087921527806,1.1801787108667212,0.029095931953992644,18,3.0667645388867006,0.0,1.8269994869242803,0.7222222222222222,4,8,1,10,0.5555555555555556,7,13.822268814994583,1,A0
12,0,1249.6342927355092,143.29757927767884,3203.4013436899695,1.4677339293271525,-0.18024666469755082,8,0.38411237814965615,0.0,0.9830877585747855,0.125,0,0,1,0,0.0,1,0.0,0,easy_normal
4,1,673.1020420571651,10.87940527984878,33.44624716780837,1.5977279589855282,-0.08312475853327617,44,3.922139341505356,0.0,1.6122150489804223,0.2727272727272727,9,2,1,22,0.5,5,11.384741949105612,1,A0
11,0,2119.362897582219,325.07233522958137,24322.344962725572,1.0805738483648537,0.12117039340237601,6,0.1698623677949114,0.26666666666666666,1.4368286689630319,0.16666666666666666,0,0,1,0,0.0,2,0.0,0,easy_normal
11,0,1113.6800692283452,22.279845791186037,278.33795648635606,1.448186970088615,0.007592145483204888,35,1.8856402821818148,0.0,1.7293717078399162,0.4,10,3,1,18,0.5142857142857142,10,22.58935112662763,1,A0
23,1,452.76153408236723,7.133159266599425,27.260473479067752,1.1561621262046147,0.041746041356163846,36,4.770723300020997,0.011904761904761904,1.8335584891223249,0.6111111111111112,13,8,1,18,0.5,9,9.34815219947651,1,A0
17,0,469.65298908714993,178.88500191010067,5306.162445474209,1.277034259466139,0.10607133866883844,2,0.25550779573071664,0.0,1.351783994289646,1.0,0,0,2,0,0.0,2,0.0,0,easy_normal
11,0,989.9811932677882,224.3430897700122,12375.087891678824,1.277034259466139,-0.050319219091546775,4,0.2424288477721419,0.0,0.9556998911125343,0.25,0,0,1,0,0.0,0,0.0,0,easy_normal
20,1,657.0212053335534,16.095172701213396,147.87916528207202,1.7917958091517672,-0.06548206729050916,21,1.9177463219932591,0.0,1.8404532353924465,0.5714285714285714,4,6,2,10,0.47619047619047616,7,20.766578919188287,1,A0
11,0,312.8769924290317,89.0162199264815,4003.784918959413,1.15374194270109,0.1167671350254524,3,0.575305964822033,0.2857142857142857,1.277034259466139,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
13,0,687.8268131177686,99.55242755042231,4626.210413338733,1.540305825226517,0.02844214156100604,6,0.5233875637505301,0.18181818181818182,0.9949236325717752,0.0,0,0,0,0,0.0,0,0.0,0,easy_normal
16,0,715.198305798646,142.58737588547103,1344.4202909054252,1.2730283365896256,-0.09879497974225684,4,0.3355712647165703,0.1111111111111111,1.4270610433807247,0.5,0,0,2,0,0.0,1,0.0,0,easy_normal
16,0,355.52669335684345,191.64265928474288,0.0,1.2130075659799042,0.15728316141925697,1,0.1687636993821383,0.25,1.559581156259877,2.0,0,0,2,0,0.0,2,0.0,0,easy_normal
14,0,852.4760593699609,169.0831467025355,9688.917658875642,1.0042424730540764,-0.00959421131647637,2,0.14076641646533553,0.2857142857142857,1.5498260458782016,0.5,0,0,1,0,0.0,1,0.0,0,easy_normal
12,0,1630.9485414118153,213.61699983406058,49978.06771945,1.2730283365896258,0.06993863181454422,7,0.25751885441856487,0.0,0.6837389058487535,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
12,0,568.3804573207574,106.83440678158385,6608.927655759462,1.3030924037617193,0.10566445171861097,5,0.5278154731324608,0.1111111111111111,1.303092403761719,0.2,0,0,1,0,0.0,1,0.0,0,easy_normal
15,0,963.2128489806335,273.4664732654943,29.90166237178802,1.3296613488547582,-0.11641675264265207,2,0.1245830556838977,0.3333333333333333,1.3296613488547582,0.5,0,0,1,0,0.0,0,0.0,0,easy_normal
10,0,300.0250867910176,59.154716597942645,1016.1986334712692,1.3208883431493221,-0.06124417384467633,3,0.5999498306132612,0.25,1.4941751382893083,0.3333333333333333,0,0,1,0,0.0,1,0.0,0,easy_normal
14,0,1485.1391870058003,180.1453620807497,4546.347311153257,1.8462202193216335,-0.21000249228578857,7,0.2828017762070941,0.09090909090909091,1.1595888143086257,0.14285714285714285,0,0,1,0,0.0,1,0.0,0,easy_normal
16,0,1072.1984361898747,116.06585779559985,8418.168534542849,1.39539709232679,0.08587090314030628,8,0.44767832501762506,0.06666666666666667,1.3217558399823195,0.25,0,0,2,0,0.0,2,0.0,0,easy_normal
12,0,337.28248675641134,127.61396513131429,4.532426999900013,1.277034259466139,0.031089785963360286,2,0.3557848530886371,0.14285714285714285,1.5498260458782016,0.5,0,0,1,0,0.0,2,0.0,0,easy_normal
5,1,711.1576890825904,12.719806989919844,73.96638668975066,1.6631079775527589,-0.06790179185623381,38,3.2060400035064682,0.0,1.6841643984907306,0.3157894736842105,6,4,2,24,0.631578947368421,7,12.732383098778916,1,A0
11,0,608.6303185617238,86.45313403057766,6164.174467563465,1.310783678099714,0.02566728018421772,6,0.5914920585138266,0.1111111111111111,1.0027182645175161,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
15,0,349.7354791273163,251.7399585266972,0.0,0.7963116401738131,0.2514389912843518,1,0.17155823066540482,0.2857142857142857,1.5498260458782016,1.0,0,0,1,0,0.0,2,0.0,0,easy_normal
12,0,451.32732065193414,106.60405231144061,4541.447330292488,1.15374194270109,0.04484847192865435,4,0.5317648389938467,0.0,1.15374194270109,0.25,0,0,1,0,0.0,1,0.0,0,easy_normal
12,0,636.1678586283526,209.69276314112957,595.2654415657166,1.15374194270109,0.0004914733921545628,2,0.18862946056208044,0.14285714285714285,1.5498260458782016,0.5,0,0,1,0,0.0,2,0.0,0,easy_normal
10,0,711.2758410254949,115.72614736039638,3848.715313407837,1.5498260458782016,-0.24265354929942484,4,0.3374218357451529,0.14285714285714285,1.15374194270109,0.25,0,0,1,0,0.0,0,0.0,0,easy_normal
15,0,703.9429219566534,105.50258880471844,2666.278705008348,1.515707952085713,-0.04416980580819525,5,0.426170916196062,0.2727272727272727,1.2406842919533958,0.0,0,0,0,0,0.0,2,0.0,0,easy_normal
11,0,649.9709825446179,97.29640517006203,4236.838219593743,1.464816384890813,-0.08881350420923635,4,0.3692472532549174,0.2222222222222222,1.4270610433807247,0.25,0,0,1,0,0.0,1,0.0,0,easy_normal
16,0,516.1619718249497,11.150081872935674,34.78577667188365,1.6563005602452534,-0.10068399890137099,23,2.673579371066125,0.018518518518518517,1.7545744712042954,0.34782608695652173,3,5,0,12,0.5217391304347826,9,11.479500500728866,1,A0
12,0,840.3006158788762,116.24132262971084,2748.274429685096,1.6417347121875212,-0.09691262418533095,5,0.35701508999398734,0.09090909090909091,1.4142790651247086,0.2,0,0,1,0,0.0,2,0.0,0,easy_normal
9,0,1169.9142253112736,157.039814304909,10664.99211339981,1.2636256721237276,0.060679461503734315,5,0.2564290556601963,0.38461538461538464,1.2202821662722372,0.4,0,0,2,0,0.0,0,0.0,0,easy_normal
13,0,673.244874845682,113.246915270873,2394.477427827925,1.5832584594204766,0.02646825898248421,5,0.44560309511270263,0.16666666666666666,1.4677339293271523,0.2,0,0,1,0,0.0,2,0.0,0,easy_normal
11,0,139.2205028306254,87.27180863658587,0.0,0.8675632284814612,0.1161003111966945,1,0.4309710048454252,0.3333333333333333,1.5607104090414063,1.0,0,0,1,0,0.0,1,0.0,0,easy_normal
8,0,1142.443015147445,224.23126320065265,27512.16188585661,1.4941751382893085,0.039401282475161704,4,0.2100761235509198,0.125,1.3862943611198906,0.25,0,0,1,0,0.0,1,0.0,0,easy_normal
10,0,311.62093163087025,97.32075297024535,1200.4267282385395,1.3321790402101223,-0.1017425043274564,3,0.5776248696067007,0.0,0.9502705392332347,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
16,0,1215.572889683173,120.90854310354351,20176.76486479737,1.0913030006468518,0.14916799864990313,8,0.39487553899388733,0.14285714285714285,1.1163670752893367,0.125,0,0,1,0,0.0,0,0.0,0,easy_normal
14,0,1023.4976782842904,124.16227949700924,3463.2058260259364,1.6726254461503207,-0.15574823160143858,6,0.3517350431155596,0.0,1.1209503926735833,0.16666666666666666,0,0,1,0,0.0,1,0.0,0,easy_normal
10,0,1822.588033103315,204.79516362888256,17097.02254837307,1.4878167164014493,0.042333319425366896,8,0.2633617643054012,0.13333333333333333,1.194453006323357,0.25,0,0,2,0,0.0,0,0.0,0,easy_normal
17,0,293.1566769456471,77.16886355052581,2615.879685998918,1.0735428464085233,0.10889914898688133,3,0.6140061412736405,0.375,1.2554823251787535,0.0,0,0,0,0,0.0,1,0.0,0,easy_normal
16,0,668.3185385382844,93.17957315983001,2768.4464465145306,1.7351264569629228,-0.17033057020131362,6,0.5386652909365277,0.0,0.8486855577264172,0.3333333333333333,0,0,2,0,0.0,0,0.0,0,easy_normal
13,0,515.2875223510329,153.44304757105382,16909.35190450796,0.639031859650177,0.3101180295630913,3,0.3493195394655362,0.2,1.5571130980576455,0.6666666666666666,0,0,2,0,0.0,2,0.0,0,easy_normal
